"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000167578",62.617423456237,0.491023230786476,0.247259557691367,0.0106863063581069,0.0445804595355105
"ENSG00000167595",153.174468242825,-0.0366064225169174,0.158332966292627,0.787970244086034,0.896697070831456
"ENSG00000167600",56.6955869425332,-0.194440345879853,0.215473900305617,0.23658917999369,0.448977234836274
"ENSG00000167601",4468.65039642778,0.150588322425044,0.0782219542146477,0.0484681372484057,0.145932003950389
"ENSG00000167604",37.6652561976229,0.0569780398190018,0.223723413138178,0.721471095611659,0.859497557977864
"ENSG00000167608",18.9307068220631,-0.141406023683271,0.2833715834587,0.370371405307105,0.59051626885164
"ENSG00000167615",3617.21314260986,0.142962948128033,0.0932315369411383,0.09523978480081,0.238725018664944
"ENSG00000167617",305.459595025265,0.0178310843593219,0.125407818548608,0.875747733189205,0.940584350246443
"ENSG00000167625",245.989566757054,0.0814966382803674,0.141431386049402,0.518728750533054,0.718899569423513
"ENSG00000167632",470.006211868212,0.186295558202929,0.10844584973609,0.0673968615820818,0.185707839086208
"ENSG00000167635",1059.12890348422,-0.155615667065514,0.0921699369517239,0.0784787028207071,0.207228727448283
"ENSG00000167637",88.3471479259173,-0.336848274458239,0.194081701644156,0.0350218848593086,0.113697809296769
"ENSG00000167641",231.929370484925,2.86350584745179,0.212289838835355,2.64835345262717e-43,6.46354027938243e-41
"ENSG00000167642",61.5871657753323,2.01689168264685,0.306626304323607,2.37800248406002e-12,6.5448307173234e-11
"ENSG00000167645",624.918961382471,1.09047791893731,0.153920349729443,9.78576017346216e-14,3.24808951677556e-12
"ENSG00000167653",14.940433540697,-1.35974966017194,0.814581159962515,0.00369807625833627,0.0186254950934692
"ENSG00000167657",1305.81530319533,0.405656831388149,0.0911372929291994,3.39384765731963e-06,3.82378110800248e-05
"ENSG00000167658",61063.9148641971,-0.0803367965210113,0.0955760175151578,0.375820997977596,0.596992450323717
"ENSG00000167670",129.721323250203,0.131044116321569,0.156420195072825,0.336640603869096,0.558744620643216
"ENSG00000167671",2490.15073907135,0.0921735621507754,0.082488870369107,0.245526200303278,0.46092262058266
"ENSG00000167674",1312.6444647112,-0.0580594186762389,0.0899718898112279,0.498986498773272,0.703882697292072
"ENSG00000167676",64.2658164975237,-0.375775493743988,0.25595825816581,0.0449571575280267,0.137531610384356
"ENSG00000167680",27.8367064513948,-0.47984737062788,0.450953672676343,0.0349332044488745,0.113543176857329
"ENSG00000167685",412.750680670281,-0.19066278138404,0.114531676446627,0.0737026870760446,0.198308980984766
"ENSG00000167693",1686.08822831149,-0.161990345298722,0.107289891875047,0.103134415083377,0.253874036298388
"ENSG00000167695",439.708424975506,0.000535170766424577,0.131372152985128,0.970598123476716,0.985804556745384
"ENSG00000167699",639.52253083328,-0.226409369255989,0.107526822482394,0.0235011127979814,0.0838762296764086
"ENSG00000167700",121.691985927099,-0.016237596982146,0.171569315158495,0.913590655902144,0.959183388357834
"ENSG00000167701",21.5533998488196,-0.0487374853125948,0.264226961134761,0.737992989618215,0.870052685636421
"ENSG00000167702",240.634574696572,0.603189084089869,0.153864250938173,1.68502289844763e-05,0.00016380824836124
"ENSG00000167703",244.405443706509,-0.237620122508242,0.142124193728458,0.0604795281851766,0.171332634700796
"ENSG00000167705",156.157425833265,0.541191024099607,0.201582146787333,0.00153552915055564,0.0088731343254253
"ENSG00000167711",10.150980370124,0.611286357681095,0.764749678724007,0.0215934218334343,0.0782284280173927
"ENSG00000167716",885.501490816275,0.161652321917905,0.0969963827230316,0.079796269792325,0.209706871492229
"ENSG00000167720",119.543016134611,-0.115413990602669,0.163041520380904,0.408277520642097,0.628142554239013
"ENSG00000167721",840.566223872545,0.112029579078849,0.120602682336857,0.311756666126346,0.534275588664852
"ENSG00000167723",31.3849490581715,0.0415249527305326,0.226659510673441,0.798606454167323,0.901540338187085
"ENSG00000167733",131.034554926576,0.0410445184136277,0.153606427456394,0.762338301634073,0.882971857979918
"ENSG00000167740",566.514586042817,-0.073849998561864,0.10452481680901,0.453198050781376,0.667312115230922
"ENSG00000167747",261.307974291412,-0.246769266779617,0.130234542331999,0.0372063968778855,0.118974443658071
"ENSG00000167766",836.008803169849,-0.19976831616834,0.0996523703059577,0.0337873422935141,0.110380852894323
"ENSG00000167767",11.3728506239876,0.0916045873392286,0.313648210273835,0.34338885076504,0.565309132754351
"ENSG00000167770",889.394682821892,0.143581275985802,0.0958771691773968,0.116516217155114,0.277848119384115
"ENSG00000167771",45.7057605074222,-1.35127113269889,0.302757838833098,5.49442367543827e-07,7.15741407516276e-06
"ENSG00000167772",917.644892239614,0.632596571578251,0.356460229642233,0.00802285658463802,0.0354021079177486
"ENSG00000167775",261.908140654511,-0.277986879118288,0.135285290767409,0.022872997800926,0.0819340106851217
"ENSG00000167778",722.07514524468,0.207481753450194,0.126063278938486,0.0707737824317567,0.19264576159603
"ENSG00000167779",4196.23377004094,0.291477138252681,0.121358804255093,0.00879149897799759,0.0380452977937022
"ENSG00000167785",385.957877566613,-0.0228207573061694,0.111654666409808,0.824507623304697,0.916533413904421
"ENSG00000167792",1354.07816549263,0.116734643379081,0.094637653435644,0.198222180281096,0.400498576082915
"ENSG00000167797",312.073509326002,0.803363239396009,0.175048378761712,4.93539872259926e-07,6.5006251746236e-06
"ENSG00000167799",18.8855626759183,0.0569257981194895,0.25606557492369,0.712671232691126,0.854099984731336
"ENSG00000167815",797.300854605685,-0.229940734124162,0.0984667098416289,0.0137131142918184,0.0543806080733614
"ENSG00000167840",70.2245480467821,-0.0181933999468775,0.18312180718548,0.902498703570926,0.954065130547365
"ENSG00000167842",251.362361139543,0.00943470251689851,0.130258757622704,0.938419200708233,0.97139094369322
"ENSG00000167861",10.4932246607108,0.00513212673515824,0.278793930928762,0.970801601742061,0.985919775833604
"ENSG00000167862",212.526283437652,0.0475766888629118,0.140723176381846,0.704178404244832,0.849211419602391
"ENSG00000167863",990.146836684332,0.268140737318927,0.09486592547754,0.00294400980171557,0.015356272474115
"ENSG00000167881",1288.30060309936,-0.0961889748316421,0.0908001886894531,0.2666000431314,0.485514574323352
"ENSG00000167900",67.5169641449435,-0.0896686273739085,0.196320162202696,0.563227593698988,0.755461500446812
"ENSG00000167904",215.323265991478,-0.240305578436549,0.14991276170632,0.0694523126019001,0.190062146903228
"ENSG00000167912",45.9546032959296,-0.147806474426514,0.25129173943874,0.367728802797464,0.587951593313373
"ENSG00000167920",146.812100362392,0.0894323153647106,0.146251628748613,0.490772369382904,0.698005127588347
"ENSG00000167925",400.963906790382,0.477236862360732,0.127722389770737,5.56819930627742e-05,0.000477077107315333
"ENSG00000167930",945.381496930038,0.178858520436865,0.0921447156983182,0.0416766289227422,0.129744013056055
"ENSG00000167962",611.915603692458,0.3372981482781,0.116852808701509,0.00187400007421998,0.0104611184768768
"ENSG00000167964",12.6249291902289,-0.186338082591415,0.318942895808246,0.239911620637258,0.453017778597784
"ENSG00000167965",556.748257726199,-0.227330253707078,0.119842857361281,0.0391729338727155,0.123878431888641
"ENSG00000167967",391.286022787044,0.110310194136854,0.110993631282014,0.289224122737416,0.511450563766666
"ENSG00000167969",391.150500487759,0.414864770750392,0.133907597072745,0.000703795392478538,0.00453952131114412
"ENSG00000167972",136.494648411491,0.0173944036177299,0.175853260642897,0.903685946484498,0.954347563974339
"ENSG00000167977",337.503755608463,0.0528328254698495,0.12244247798169,0.628283046626099,0.801089846481771
"ENSG00000167978",11143.980429188,-0.0207974810112528,0.0957655866030226,0.829889414643214,0.918984175265453
"ENSG00000167981",30.2745642347931,-0.0860142390502214,0.241161352662881,0.590809350081115,0.774454926446864
"ENSG00000167984",30.4474397349867,-0.135670866989326,0.251177582297364,0.409275339897574,0.629105628011923
"ENSG00000167985",79.8096511665003,0.423086343744823,0.216334452039411,0.0151833766025095,0.0588471083828229
"ENSG00000167986",8496.02860624464,-0.00421532546056559,0.0860367754528682,0.962135672802966,0.981423380376374
"ENSG00000167987",332.80409053489,0.0747403397161131,0.114347379357505,0.484422659193547,0.693020257672885
"ENSG00000167992",252.059135195029,-1.49809547442216,0.153554385831706,1.09838746908255e-23,9.20648405903741e-22
"ENSG00000167994",939.387240462548,0.0434425035203684,0.117597281979707,0.688834254357376,0.838680629075501
"ENSG00000167995",318.045251174596,-0.696932419762401,0.156631250059905,1.23081482470566e-06,1.51196171952739e-05
"ENSG00000167996",11333.3098058631,0.005380255878831,0.118259084630487,0.962144998717981,0.981423380376374
"ENSG00000168000",36.4632663778567,0.0711904557252736,0.223076126855629,0.657853931603745,0.819896654317795
"ENSG00000168002",600.316132496445,0.00178240203193455,0.100904349012211,0.985239869291582,0.992596422677296
"ENSG00000168003",1560.62862723564,-0.17800026320061,0.139785542819474,0.150134705262912,0.333150898321071
"ENSG00000168004",33.6028967220491,0.355592258403947,0.359102050822446,0.0781767736384749,0.206629216838598
"ENSG00000168005",380.992017442311,0.078530329425896,0.122831586160428,0.479061609990031,0.688520781763688
"ENSG00000168010",226.79563628952,-0.452449527327994,0.147439374508672,0.000668225264231995,0.00433428662301931
"ENSG00000168014",444.568594248297,0.0264887962730798,0.125059193027803,0.816813391730845,0.912605025526128
"ENSG00000168016",1650.86626775133,-0.0694448963023714,0.0961301942270007,0.445978512977642,0.660447238796694
"ENSG00000168026",93.8085365412326,-0.0463426374357689,0.174851060284218,0.749035924334202,0.874565292660441
"ENSG00000168028",15287.7288879494,-0.054295267306378,0.0855780220361618,0.507965040307997,0.710748487391579
"ENSG00000168032",62.6619328035437,0.21641406867042,0.211021297695871,0.186530525963195,0.385319966254068
"ENSG00000168036",5159.56767919061,0.0929251111905768,0.0775148031310002,0.255683165976514,0.472544159093374
"ENSG00000168038",92.298264347565,0.0576132632298029,0.181289802320876,0.700110400111522,0.846929965759226
"ENSG00000168040",67.0248607845308,0.0654770073244736,0.191716267627864,0.666702273724888,0.825134884489852
"ENSG00000168056",5379.77316372168,0.0600999032939762,0.0774135635841358,0.490151064319118,0.697751943024697
"ENSG00000168060",157.460527242185,-0.0635147477489532,0.144474938820958,0.613625610638989,0.790314392868585
"ENSG00000168061",81.5395681526926,-0.281402297468867,0.198170723649599,0.0791284779195427,0.208447018976624
"ENSG00000168062",31.1414445704131,-1.10423435721877,0.473657966128492,0.000929808197178623,0.00573639447273337
"ENSG00000168066",2719.0221333349,0.0823873030715117,0.0803917557329432,0.286301481900949,0.507905867838391
"ENSG00000168067",190.478417924099,-0.0591715362312987,0.151996495168778,0.651773149500634,0.816186213456226
"ENSG00000168071",26.6595119480982,-0.161007657878961,0.271438313508866,0.330146438034341,0.552219496150865
"ENSG00000168077",2116.48629033379,-0.586912920926524,0.117704813927895,1.26615251415087e-07,1.85627801456254e-06
"ENSG00000168078",26.4495455940793,-0.0582999282636535,0.238955186535691,0.713237029093329,0.854215821209805
"ENSG00000168079",407.301084680906,1.04351870144781,0.744518084393846,0.00391411648976616,0.0195364442899727
"ENSG00000168090",1345.2146898621,-0.163327658477262,0.0963963096565668,0.0748232529681651,0.20028771482578
"ENSG00000168092",1603.65577888536,0.457077696701829,0.0979793199245903,1.01446999558868e-06,1.26207976362742e-05
"ENSG00000168096",297.187365862956,-0.043774732917246,0.120890600264323,0.696447175373635,0.844776883679349
"ENSG00000168101",239.246314136033,0.326276391161583,0.143951480242439,0.0119592954709913,0.0487734749198242
"ENSG00000168116",187.946180404289,-0.315589737267446,0.17938908421839,0.0363436311755198,0.116868611313491
"ENSG00000168118",551.598861134551,0.183396843557291,0.10853695964026,0.0711347312964303,0.193290475439199
"ENSG00000168137",2204.95115233557,-0.217068248022569,0.0856775205022355,0.00836844861609817,0.0366348650046862
"ENSG00000168140",3888.96746348974,-0.254518797967966,0.0993634013126999,0.0063633999532387,0.0293271273601637
"ENSG00000168152",63.8606306186293,-0.200892998948366,0.203815451175412,0.210229073985753,0.415996388681002
"ENSG00000168159",1762.30056516618,-0.147195523990781,0.0978775900114436,0.111551472337146,0.269007299463423
"ENSG00000168172",1360.64757898214,0.297058418339966,0.0872193497094779,0.000389033897540778,0.00269717878068361
"ENSG00000168175",1280.93916841582,0.30309538751133,0.0924908719049004,0.000593523181329923,0.00390877409418707
"ENSG00000168209",654.339289106374,0.488013527278423,0.164224663073602,0.000724375373568505,0.00464518303699494
"ENSG00000168214",5922.15095001776,-0.63721573183308,0.0927747573297728,1.33303990975351e-12,3.79470503297929e-11
"ENSG00000168216",969.278964927285,0.0214943246274632,0.0928256916357384,0.8153322526043,0.911871019894936
"ENSG00000168228",181.933878880801,-0.151238345140105,0.146204142177416,0.240619691588362,0.453838436367821
"ENSG00000168234",592.555198644411,0.741200936600873,0.112892846803878,7.97715197133791e-12,2.03988927760129e-10
"ENSG00000168237",31.7871447412834,0.0390372285815557,0.230031822550804,0.807730923042942,0.907106689800476
"ENSG00000168246",721.406578466634,-0.140478642462881,0.0978629586483942,0.129902755140378,0.300930503114141
"ENSG00000168255",335.723758171248,0.0481635057156047,0.121273277888351,0.667041493673496,0.825329455160246
"ENSG00000168256",586.483297925696,0.092879587992232,0.113313462015625,0.380462691287683,0.601046083937327
"ENSG00000168259",902.718000097101,-0.0247304981263485,0.104115469389754,0.798718728920227,0.901553154129096
"ENSG00000168264",960.819345447621,-0.290727857816652,0.124934176110673,0.0109807818603917,0.0455364956909196
"ENSG00000168268",1042.1952724294,0.064860106436145,0.113904883836457,0.527615805903221,0.726845846664717
"ENSG00000168273",64.6639350644405,-0.0914737122352562,0.19184607029652,0.550152822433067,0.745090275918
"ENSG00000168275",108.95086781017,0.0873136069523502,0.172140073368367,0.54728345527563,0.743144839122432
"ENSG00000168282",13.0607661527119,0.0511087289531605,0.270347415673022,0.726464346782329,0.86295915104141
"ENSG00000168283",648.444468999489,0.028144325598684,0.0995973268111666,0.768385264220519,0.886425819894601
"ENSG00000168286",310.509334621882,0.125605488479418,0.118781050998485,0.245644981342289,0.461063572761437
"ENSG00000168288",1379.66565255473,0.0374191099103255,0.108869540415907,0.715816457188638,0.855577236118303
"ENSG00000168291",648.678807579619,0.235404184169347,0.0993796423218016,0.01242506534937,0.0502452204040313
"ENSG00000168297",1635.7488944583,-0.257913495634404,0.129057465001537,0.0272973045624383,0.0936391208181535
"ENSG00000168300",1437.38560611919,-0.345967571807825,0.118268958276448,0.00159916938989835,0.00916746638851572
"ENSG00000168301",132.859776889238,0.130544499178182,0.157939367279776,0.34193346946771,0.564117103573423
"ENSG00000168303",323.311990545171,0.708376066396114,0.135532145731887,2.75551949174756e-08,4.55030860547687e-07
"ENSG00000168306",443.033860609349,-0.343982898253121,0.115487106465156,0.00156834177382976,0.00902190643968066
"ENSG00000168309",159.824963434349,4.78575637974901,0.327615962336502,2.36881382626105e-49,7.56016043473623e-47
"ENSG00000168310",681.707874430572,0.304318812934158,0.11922446915303,0.00582381162602763,0.0272720027498743
"ENSG00000168374",5153.3493615375,0.206903814924931,0.0967602599305685,0.0245380323725689,0.0865022290429639
"ENSG00000168385",13220.9625352988,-0.0336145293791134,0.0796471699933392,0.661739684619862,0.82214641457937
"ENSG00000168386",2128.95963206101,-0.55561892504668,0.129974993506226,4.0878911485702e-06,4.55319741621953e-05
"ENSG00000168393",209.418015186296,-0.112680727127944,0.134484718086441,0.352299764204847,0.573606091115828
"ENSG00000168394",545.64959737769,-0.0497351973326086,0.104136475434039,0.609144693962387,0.78770967652098
"ENSG00000168395",300.079209131962,0.257443068451409,0.13259651712353,0.0327596779650261,0.107915763300431
"ENSG00000168397",862.943386612624,0.110083586900459,0.0960299853584628,0.231802491915831,0.443304235519145
"ENSG00000168398",5615.64093740202,-2.03068533664786,0.294969823368374,1.42637092418621e-13,4.62344762847547e-12
"ENSG00000168404",73.3965713721654,0.189752095802262,0.203441453574713,0.234814091328644,0.446798287054595
"ENSG00000168405",137.209292410648,0.401096873178588,0.230489806435028,0.0246805103022714,0.0868527881629552
"ENSG00000168411",369.537790297826,0.0799884039443819,0.123063947201987,0.481343542689086,0.690259866453648
"ENSG00000168427",15.1772216233436,0.460562645766423,0.566310968492794,0.0367630512861348,0.117823106245615
"ENSG00000168434",311.518130763029,-0.222522476943448,0.118983090941277,0.043060563279808,0.133078791097149
"ENSG00000168438",586.584973606478,-0.0025582278299153,0.0994776653140028,0.979248001668131,0.989565848053142
"ENSG00000168439",1624.26687284681,-0.0194526359453718,0.0917692017126864,0.829426619907943,0.918841478138457
"ENSG00000168453",854.046819640843,-0.397983776120674,0.0985980508665102,2.18642996187344e-05,0.000208540181880756
"ENSG00000168461",3774.02976568378,0.944790724137796,0.132489708400804,8.21885636533179e-14,2.74446962251602e-12
"ENSG00000168476",211.599306982764,0.349614290440147,0.140739353068806,0.00588912152490638,0.0275389858628758
"ENSG00000168477",7713.35883564117,-0.475133706174573,0.116517110188981,1.43114774288796e-05,0.00014171436718955
"ENSG00000168481",21.0314038242132,4.47796199997247,0.810496789179389,1.96101501980295e-09,3.83785439488793e-08
"ENSG00000168487",2479.11354571112,0.0964224214134104,0.0866716863906123,0.249740852403926,0.465487330019717
"ENSG00000168488",1572.62814969478,-0.0946840075793184,0.0987141083111277,0.308314352178586,0.531206998435892
"ENSG00000168490",49.4844238428517,-0.378640862943085,0.260249105269848,0.0455020030732273,0.138967840081575
"ENSG00000168491",9.66490049099326,-0.66463279494787,0.808786599809401,0.019177034563431,0.0712532549803872
"ENSG00000168495",559.326883918825,0.0629116456127856,0.0992069178491703,0.504263572634832,0.708413912186842
"ENSG00000168496",117.167600299522,0.0129472334278245,0.1583972146058,0.903058093407871,0.954231002049983
"ENSG00000168497",744.730833656646,0.0587527067233896,0.147232812333281,0.641911853049905,0.809695911926444
"ENSG00000168502",2118.1204295196,-0.349916708739367,0.0964785695788553,0.000132598118404672,0.00103752870016216
"ENSG00000168517",30.7893378211789,-0.0557319716182904,0.235740900096272,0.725905210641381,0.862608025737819
"ENSG00000168522",757.291176365104,0.217146797663267,0.108798555692272,0.0329094532028964,0.108194390918239
"ENSG00000168528",1308.7192131602,0.311131831392538,0.130874623087004,0.00901161775302596,0.0388358369849958
"ENSG00000168538",1249.0333291657,0.377692227869806,0.0975972723716328,4.27819484269496e-05,0.00037666271410804
"ENSG00000168542",82833.2806266589,-0.845907907780852,0.0914171154242213,6.25790949169172e-21,4.17093437446248e-19
"ENSG00000168556",382.605207329915,1.24688508429328,0.142467146893801,1.499597108099e-19,8.98458974946246e-18
"ENSG00000168564",383.359758020744,0.28244879919045,0.113728014185216,0.00781673858187654,0.0346769830272181
"ENSG00000168566",298.789019104352,0.11456304149125,0.137176276915342,0.350747079811361,0.572106915108917
"ENSG00000168569",141.728308560713,-0.0208304230987786,0.145587574148556,0.870598059120195,0.937419411481137
"ENSG00000168575",1171.38352969229,0.354909583141479,0.166756673867581,0.0134921900413711,0.0537433406884481
"ENSG00000168591",923.412637872654,0.102726519298382,0.100685908209739,0.281359828076831,0.502085254159137
"ENSG00000168610",7857.38942280836,0.604504859888604,0.0842080662085258,1.48837271538098e-13,4.79631720086655e-12
"ENSG00000168612",226.775731799859,-0.0983783750655919,0.132391238565678,0.41157226042172,0.631163669743011
"ENSG00000168614",2211.63236202208,-0.0698012571291955,0.0897407750326581,0.436235525258762,0.652701476487055
"ENSG00000168615",16740.5743556817,0.0822402834483965,0.0797030336269681,0.28299797228873,0.50398479966775
"ENSG00000168621",218.606206329797,1.75267529090856,0.212752460171673,5.93862652661201e-18,2.93325731653729e-16
"ENSG00000168646",317.028176822298,1.09885584517649,0.161723518359547,8.58448336476054e-13,2.49506280072795e-11
"ENSG00000168653",1249.66183120968,0.0056382484607683,0.0900739497448584,0.93933511697715,0.971984148897134
"ENSG00000168661",47.1674423784144,-0.681657836361678,0.300285853563769,0.00292537142879488,0.0152906347433237
"ENSG00000168679",328.790930146987,-0.907229257720618,0.131825528525013,6.07539548019591e-13,1.81998670377854e-11
"ENSG00000168685",73.6373177573683,0.343432358593318,0.243166343587459,0.0567696125375818,0.163567446123908
"ENSG00000168701",283.098351361858,0.29040809154654,0.124623316220684,0.010629916901604,0.0444144262082127
"ENSG00000168710",2761.65806977909,0.142483452419422,0.0879889778233464,0.0913498714288703,0.231988135613394
"ENSG00000168724",1420.38747536967,0.449314033116952,0.107776634686705,1.02718752707934e-05,0.000104584074842999
"ENSG00000168734",1776.20923138869,-0.0744898036355921,0.0868511489363002,0.37525775017951,0.59653042356122
"ENSG00000168743",33.8348150226796,-0.102901469737277,0.269190980308656,0.496463471047373,0.702301619735254
"ENSG00000168758",781.995362748369,0.399128816478473,0.137014899422473,0.00128686334197162,0.00761111333690698
"ENSG00000168763",337.932573422315,0.18410490853583,0.13660240635715,0.134337789528058,0.308150650312045
"ENSG00000168765",349.343821695615,-0.157249494823916,0.116282478505322,0.143217119974662,0.322322528047534
"ENSG00000168769",345.79974703465,-0.440183155329401,0.148299475304688,0.000938391081318334,0.00578082345417931
"ENSG00000168778",257.453305822074,0.0308977410544727,0.121476646233236,0.781423651425262,0.893092370075763
"ENSG00000168779",146.043990294246,-0.135721658574217,0.15947183518559,0.325111314969555,0.547828946920972
"ENSG00000168781",317.407477978826,-0.824807233998797,0.161485939464194,3.76728830381164e-08,6.08782051509815e-07
"ENSG00000168785",3213.8380594453,0.0159176976426688,0.082123681425681,0.813905912756825,0.91091252784695
"ENSG00000168792",344.690053469091,0.620183503218103,0.124028207811959,1.12171045449216e-07,1.65474726246684e-06
"ENSG00000168795",223.958671252082,-0.100842522839797,0.129095917714848,0.388888526059063,0.609585023785691
"ENSG00000168802",259.774070659061,0.0903951450638027,0.134653593103065,0.458702698345543,0.67107104916631
"ENSG00000168803",187.403225927996,-0.199211548266763,0.158400281410152,0.147414578074188,0.328962261357971
"ENSG00000168806",132.175694943371,-0.0593091858520138,0.163724052035118,0.662850451234096,0.822664230382968
"ENSG00000168807",2260.61384914636,0.071391157657009,0.0883683633968819,0.402937230124266,0.622407508483089
"ENSG00000168811",36.1491849132035,-1.92494988222985,0.396481614184295,6.53711266076664e-08,1.00640001593769e-06
"ENSG00000168813",472.214258810059,-0.121760614428528,0.104402095077895,0.218045977211671,0.426330235368154
"ENSG00000168818",468.4660176269,0.094173445124142,0.106900514318434,0.352423223769612,0.573750816331222
"ENSG00000168826",69.4135133307379,-0.217871581074287,0.207935920156942,0.179471010100868,0.376209809202683
"ENSG00000168827",692.452801022888,-0.0284774610006477,0.0990375818751716,0.758842197512924,0.880626123061957
"ENSG00000168843",69.4185763920172,-1.57796319926018,0.304446780415144,1.29117253785245e-08,2.23444206863392e-07
"ENSG00000168872",967.305948157294,0.0143110215575248,0.087837474867119,0.863606788746531,0.934499463130822
"ENSG00000168874",558.044421736746,0.624807587376962,0.140651696126388,1.58894683080731e-06,1.90673619696878e-05
"ENSG00000168876",219.361072650196,0.282196251796049,0.148499188073606,0.0321599725264901,0.106532316177571
"ENSG00000168883",962.84535243618,0.265020625669525,0.105999226893793,0.0077444233499067,0.034448257816953
"ENSG00000168884",653.137501386623,0.471726884186208,0.110527127042239,6.12332525329545e-06,6.54785476183578e-05
"ENSG00000168887",343.767870375456,-0.100760130949929,0.130905327807498,0.400927052184728,0.620920619452944
"ENSG00000168890",501.155553672392,0.897232586502537,0.119122769530813,5.61535770384859e-15,2.09892964984394e-13
"ENSG00000168894",770.216059501333,-0.085634965786821,0.0966490011135413,0.351201820536799,0.572323783742018
"ENSG00000168899",1008.26218847923,0.229417898372994,0.0891108282006781,0.007120493057716,0.0320944331303245
"ENSG00000168904",256.731906484859,-0.0705880918069356,0.124592211724055,0.535254974241083,0.733351898993232
"ENSG00000168906",3900.10580484894,0.210847182912151,0.0909857476122398,0.0152612275652387,0.0590660757165816
"ENSG00000168916",521.437043516621,-0.115761300549849,0.103790943936534,0.244037177330736,0.458772201515734
"ENSG00000168917",238.474878490924,0.76621505212132,0.145214322820436,1.90395669716464e-08,3.21118550265695e-07
"ENSG00000168918",16.1852587696216,-1.85359212148846,0.547898373037406,3.78692382025804e-05,0.000337891331833346
"ENSG00000168924",648.53641298096,0.324765272145142,0.104126018934647,0.000950843461848766,0.00584451781216375
"ENSG00000168936",1390.9197778002,0.167079240483053,0.0853556699845127,0.041305499035654,0.129097186816519
"ENSG00000168938",784.613421488191,-0.277626631669971,0.109640341526286,0.00698962202896752,0.0316248002161246
"ENSG00000168939",57.4332981421871,0.219855221092593,0.229026653545694,0.194515025340273,0.39589950136269
"ENSG00000168944",487.807391651868,-0.151413054372114,0.10541800651212,0.127817643522278,0.297428717315722
"ENSG00000168952",140.620671460406,0.675748019375251,0.197201529173461,8.86440433179119e-05,0.000724697804386239
"ENSG00000168955",51.029263164747,0.794275994539944,0.475781764942742,0.00620668092670359,0.0287726471116125
"ENSG00000168958",1888.17097393817,0.114459165925628,0.0893831855591044,0.177604195027879,0.373766069069576
"ENSG00000168961",12.3417321166513,-0.517180435830252,0.700499840584433,0.0252145531858614,0.0881635475405082
"ENSG00000168970",32.9110983464554,-0.241188164491591,0.274708478577734,0.177001878262389,0.372924104562983
"ENSG00000168994",1329.93643834338,1.30795303986642,0.178031874412502,7.85991353482665e-15,2.88590984566334e-13
"ENSG00000169016",228.589065195009,0.171636564017167,0.136324720508896,0.161926911527307,0.351056698067563
"ENSG00000169018",1344.83121068289,0.124452001732417,0.0947160715621358,0.169344680771354,0.362450905607607
"ENSG00000169019",334.626792899027,0.164044124489478,0.138978686367071,0.184811708433307,0.382865449152311
"ENSG00000169020",114.05437045714,0.132784327852289,0.166659638737336,0.351085231240578,0.572323783742018
"ENSG00000169021",769.578942745811,0.111849701670874,0.0966289499146275,0.223255279945813,0.432742890210315
"ENSG00000169026",64.8984928009686,0.165142059495632,0.208118107589812,0.304722947622502,0.52760062932581
"ENSG00000169031",44.9273215118135,2.0046783257728,0.392250011558329,1.07159111182254e-08,1.8819181049531e-07
"ENSG00000169032",1073.04844271912,0.427092077237152,0.116713627645229,8.66057279056571e-05,0.000710483766842454
"ENSG00000169045",4148.59071619318,0.201235200827019,0.0822611193085318,0.0107899149891214,0.0448931257276254
"ENSG00000169047",3609.01956851878,0.715768318808648,0.0973392859378315,3.00590045551544e-14,1.03648084105816e-12
"ENSG00000169057",1745.63653577572,0.280628341651421,0.092127715946359,0.00141019943688454,0.00823492957583952
"ENSG00000169062",1021.64602456326,-0.0262848484578742,0.0971376687483195,0.776639001209567,0.891201603951334
"ENSG00000169071",1430.72037875547,-0.0196992581747642,0.086041206953762,0.816797445444409,0.912605025526128
"ENSG00000169083",1331.95307072975,0.0307494468284792,0.0979601171090914,0.741757417046196,0.871916380267371
"ENSG00000169084",434.715207949425,0.0198470151918033,0.111084495423067,0.850162293277455,0.928852054648701
"ENSG00000169085",36.7344350987305,0.230148953140365,0.261576422625295,0.193119110117913,0.394025664066497
"ENSG00000169087",121.295772702147,0.143929234284409,0.173117095510747,0.321151944805612,0.544058194791076
"ENSG00000169093",607.027989462521,0.461151536322046,0.114533758024978,1.75555127435181e-05,0.000170082480730547
"ENSG00000169100",7060.8948072939,-0.132736417849669,0.103108608748855,0.175211032839328,0.37035801480046
"ENSG00000169105",875.462801459767,0.235375972102351,0.0996941783858799,0.0126269019179643,0.0509249244788666
"ENSG00000169116",16.6039313895952,-0.0381011994761311,0.26902868570912,0.788567080060046,0.896988297510385
"ENSG00000169118",440.071701807969,-0.0107083529207504,0.109614743499149,0.913196954210891,0.959183388357834
"ENSG00000169122",410.880098815235,-0.276617181740738,0.125450966415526,0.015932605293047,0.0611584612967428
"ENSG00000169129",10.2686849012607,-1.30966592951402,0.853951983701434,0.00399580012631124,0.0198903116065571
"ENSG00000169131",215.766689512015,-0.052676648844934,0.141868450310792,0.664516769351216,0.823381209708612
"ENSG00000169136",908.327110344534,-0.652788076257705,0.360788259368324,0.00702924746821118,0.0317612163133411
